Review,Freshness
" With Creep 2, you're never truly convinced the narrative is going the way you think it's going, and while that may be frustrating to some, it's enchanting for those looking for one good scare.",1
" ...John McEnroe: In the Realm of Perfection is, in tennis parlance, a straight ace.",1
" Much credit must be given to the water-camera operating team of Don King, Sonny Miller, and Michael Stewart. Their work is fantastic.",1
 Bravo and roll out the Oscar nominations.,1
" After a trying and torturous opening, the story starts coming into view, and Warcraft soon emerges as -- well, it's still a feeble flick, but it improves enough to avoid the year-end 10 Worst placement that initially appeared to be its birthright.",0
 Exemplifies the idea that a sufficiently cool outcome justifies all of the tortured narrative it takes to get there.,1
" The two leads are sweet and attractive, their roles don't place great demands, and the movie skips along happily, if a little disorganzed.",0
" A cynical mash-up of Besson's Leon and Nikita, though without their depth of character or emotional warmth.",0
" ...an insane document, a slice of life that we probably should never have seen. But now that we have seen it, it's too late to deny its crippling poignancy...",1
" Becomes one big yawn of uninspired battle sequences, half-baked plotting and ultra-clunky dialogue leading to a lame, tacked-on coda.",0
" The film moves at a stately pace, but that just makes it cumulative effect all the more powerful. Time had its way with Dawson City as it has its way with the rest of the world, but there's much to learn, and beauty to see, in what's been left behind.",1
 Crisp if feather-light ...,1
" Sleight is a strong feature debut for Dillard with great moments that tend to pick up the more humdrum bulk of the film. It's definitely uneven, but the glorious, jaw-dropping climax is worth the price of admission alone.",1
" The story is dull, and many extended jokes never find a punchline.",0
" It's doom that we're meant to feel here. And repulsion. I hate to say, but I shrugged.",0
 This militantly appalling horror film offers so much to complain about that it hardly seems worth taking offence at its interpersonal politics,0
" Liberation doesn't have quite the same effect when it's done by white people, for other white people.",0
" If you fixate on funny things like plot and character -- in movies, anyway -- too bad.",0
 The Space Between Us is what you'd get if you hit John Green between the eyes with a ballpeen hammer and then demanded that he rewrite Stranger in a Strange Land.,0
" With a non-engaging script and characters that are hard to root for, The Dark Tower is a certifiable dud. ",0
" And here it is, ladies and gentleman, an entire 90-minute movie primarily set inside the cramped confines of a phone booth.",1
" Edina and Patsy are like Lucy and Ethel in the chocolate factory, only replace the chocolate with cocaine, eternal-youth fetal-cell injections, bolly (champagne) and cigarettes.",1
" Despite any faults, or double faults - which also includes some dialogue that sounds suspiciously like too-meaningful speeches - Battle of the Sexes is an entertaining, well-performed history lesson in the sociology of the early 1970s.",1
" The film is funny, even though it is difficult to relate to kids who live in a world that is so far apart from the norm. The movie does finally connect, I think, because of the love story that underlies the rest of the plot.",1
" Maybe there's no way to pull it off. Instead of trying to make something meaningful out of its mound of plot material, The D Train retreats into the warm embrace of cheap laughs.",0
" Just as the film seems primed for a self-pitying, cheap-shot conclusion, there's a liberating set-piece of fumbling group adventure that achieves a mythic, cathartic quality.",1
" Not a great film, something to watch when it comes on cable, not for a night out to the theater.",0
" X-Men doesn't really know what it wants to be: a camp-fest, a super gay love story, a celebration of '60s comic book style, or a semi-solemn treatise on learning how to accept and celebrate diversity.",0
" In the rare instances where That Never Happened personalizes the consequences of the internment camps the film soars. Unfortunately, those moments are few and far in between.",0
" John Malkovich saves Dark of the Moon, the Transformers franchise, and the very concept of the effects-driven summer movie, but he is sadly only in the film for about ten minutes.",0
" Good, but not great",1
" The movie, directed without a personal stamp of any kind by Chris Columbus, is so slick that the grime comes from a spray can and the grungy bohemian costumes look rented from a Betsey Johnson boutique sale.",0
 The inclusion of an engrossing (yet expected) finale ensures that The Wave ends on an exceedingly positive note...,1
 Where it fails is in its sense of scale. It's definitely not an epic. And it's not a great film. But it's a good one.,1
" It's just good enough to be considered ""good enough.""",1
 A film that sticks to its fidelity but causes total disinterest if one is not a fan of this saga. [Full review in Spanish],0
" Touching the Void is for people who want to vicariously live on the edge, braving nature at its worst from the safety of their movie theater.",0
 Absolutely terrific.,1
 You haven't seen this many outrageous costumes since the Halloween parade on Cedar Springs.,1
