Review,Freshness
" In order to make sense of their premise, the Farrellys end up endorsing the very idea of beauty they're supposedly trying to attack.",0
" Endless Love is the type of film that resorts to big soundtrack moments to let viewers know how they should be feeling, which has the effect of highlighting the movie's failings even more.",0
 It's two hours of bilious caterwauling.,0
" ""Maggie"" appears as though it was shot through a variety of Instagram filters - a dusty grey for the exteriors, and a warm, oversaturated orange for the interiors. Also, even at a brisk 95 minutes, the runtime feels like a stretch.",0
" There are some fine comedic moments that still shine, despite ""American Pie"" being pretty forgettable...",0
" When James captures the Sung family during their lived-in moments, Abacus: Small Enough to Jail improves from a trial procedural to a cinematic vision of the American Dream under siege.",1
 full review in Greek,0
" This is a joy of a film, a throwback to the great human dramas of the Hollywood that made Hollywood; where movies for Everyman (even if dealing with not so-Every-man) were invented.""",1
" Tension is the film's main preoccupation and its most precise profundity: the blunt, exhausting pain of living alone and in one's own head.",1
" Twice now [director] Bujalski has created a compelling film on a shoestring budget, making me wonder what he could do with some real fiscal backing.",1
 A grim-faced Keanu Reeves looks bewildered throughout Exposed and you can only sympathise.,0
" ... Too many characters, too great a time span, and lack of focus on the main event.",0
" Instead of a sly critique of hypocrisy and pretense in all social classes, the film is a stodgy, unremarkable costume drama with all the bite of a poodle.",0
" The action is clunky, the jokes fall flat time and again, and the script tries so hard to get off the ground that you can almost feel the wind hitting you in the kisser from its frantic wing-flaps.",0
 This film is meant for you to leave with your own assessment of state-sanctioned violence and it doesn't try to do the work of figuring that out for you---I appreciated that. ,1
" The good news is that Rowan Joffe's adaptation of S.J. Watson's 2011 publishing phenom is far from a snooze; the bad news is that it's the film's escalating, po-faced ludicrousness that holds our attention.",0
" Newcomer Oliver Isaac effectively conveys tenderness, doubt, courage, and transcendence as Joseph.",1
 Mr. Ali's movie has glimmers of reality and even of a social conscience.,1
" As if their Adam Sandler flop 'Pixels' wasn't juvenile enough, Sony Entertainment offers what's essentially a kiddie version of it in 'Goosebumps,' a similarly misguided mixture of animation and live action...more trick than treat.",0
" But once the two of them fall to fisticuffs, the movie has revealed itself as a lumpy and generic business.",0
" I watched this movie with three chatty strangers on [a] Thursday night in an otherwise empty theater. Universal couldn't say ""no."" Looks like that's our job now.",0
" As the Taylor Swift song kicks in at the climax and Seyfried has her big romantic moment, you can't help but crane your neck to see what Redgrave is up to in the background.",0
" The problem with a film that uses CGI as a substitute for good writing is that virtually every picture that comes along nowadays has impressive visual effects; this has leveled the playing field, to say the least.",0
" Woo has created a resounding epic, blending a distinctly Chinese ethos with a Hollywood sense of scale.",1
" Man of Steel is not a graceful movie, in form or subject. It is about things getting smashed. The finale is a month of Sept. 11ths. ",0
" More fun than the cantina scene from Star Wars, Davy Jones and his barnacle-encrusted crew alone make this a must see!",1
" After Louie tells a moving and thought-provoking self-contained story, while admirably claiming a space for the underrepresented - both living and dead. There are limits, however.",1
 It runs out of gas.,0
" If you're tired of the usual movie -- I strongly recommend ""Rushmore""",1
" With the humor in this lazy farce about as subtle as a shotgun blast to the face, it's possible to see the whole movie as an accident, the cumulative result of haphazard negligence.",0
 The script has been written with the caps lock on and Joe Wright directs accordingly.,0
" It can't find much of a tone, and it's neither sharply constructed, nor is it reckless or anarchic. ",0
 a brilliant feat of movie making,1
" Lacks humor, wit, ideas, visual style, compelling performances, a point of view or any other distinguishing characteristic that would make it anything but a complete waste of your time.",0
" It's a satire that's not sharp enough, an allegory that's not powerful enough, and it's all wrapped up in a garish dystopian bundle with nothing to say that hasn't been said before.",0
 Labeling The Roommate a psychological thriller is like calling the Twilight films horror movies because they have vampires and werewolves in them.,0
" The film's thematic organization suggests the cinematic equivalent of a short-story collection, with haunting tangents and stray notes of poetry. ",1
 The action sequences are so slow to the point it becomes boring. A sin for the genre. [Full review in Spanish],0
 Blair's sharp injection of pace helps to zip past any cliches so fast that you don't have much time to register them.,1
" In short, this pretends to be daring while parroting what much of the TV industry already thinks about itself and its audience. But it's still pretty much fun to watch.",1
