Review,Freshness
" ""Kickboxer: Vengeance"" isn't going to raise anyone's SAT score, but it's passable in the realms of kickboxing cinema and will hold your attention during late-night cable viewing.",0
 Even more irritating than the film's third act triumphs is its lack of faith in moviegoers' intelligence.,0
 It's a film full of delicate metaphors and gentle humour.,1
" It's sentimental but informed by a surprisingly adult sensibility: There is no magic that can save us, there is sometimes catharsis in destruction, sometimes the guilty go unpunished.",1
 A hit-and-miss affair with some scenes and relationships ringing true and others drowning in a deep pool of artifice.,0
 Have we ever before seen such big-ticket escapist entertainment about the awesomeness of something that so recently killed so many of us? Doesn't it usually take longer before everyone's eager for candy spun from trauma?,0
 Director Peyton Reed reassembles almost everyone from the original film and returns to build on the surprising magic that the unlikely team managed to pull off the first time around.,1
 With just a little tweaking ... could be reworked in a Christopher Guest-style mockumentary of swollen egos and corporate whimsy.,0
 Almost every frame is astonishing.,1
 Nothing is well with All Is Well.,0
 The crisp and merciless ribbing of De Niro in What Just Happened? is a worthy rival. It's also great fun.,1
" It's all a mess, but the scenery is nice.",0
 The Coen Brother's most recent film is a treat filled with cinephilia; a splendidly fun homage to post-war Hollywood. [Full Review in Spanish],1
" The feature doesn't have the twinkle in its eye to accurately blend SuperLincoln with TrueLincoln into a loving, ax-swinging whole.",0
" Lee's ensemble cast does uniformly fine work, with the often underused Leguizamo as a tremendous standout.",1
" Although New Orleans sparkles as the film's setting, the story boasts too many moving and mismatched parts to resonate in any sort of meaningful way.",0
 The plot writing and the development of the two main characters in the film are weak.,0
" This subject matter can be tough to traverse, but Lewis embraces the challenge and makes us wonder why he stopped acting in the first place.",1
" ""Indivisible"" tells the compelling true story of a military chaplain and PTSD.",1
" Rodriguez plans ""Machete"" sequels. Here's hoping the next is sharper and cuts closer to the bone.",0
" The rom-com spark simply isn't there between the pair, which results in a couple of characters' large egos interplaying.",0
" What a little jewel of a film this is. Sumptuous looking... excellently acted and scripted, light on its feet but filled with a sense of purpose, and, at its core, a sharply observed character study. Hard to fault.",1
" After this, after ""Movin' Out"" (based on the deplorable songbook of one Willliam Joel), it's not even satire to suggest that the next big thing will be a musical inspired by the oeuvre of Howard Jones",0
" A kaleidoscopic, non-linear meditation with little coherence, it's bizarre, discordant and surreal - recommended only for Dylan devotees, definitely not a mainstream movie.",0
" The story is pure fiction, but told with the dignity and self-assurance of an Oliver Stone conspiracy tale.",1
" Straightforward, but its authenticity is unquestionable.",1
" The story alone is captivating, but the performances given in this film take it to another level. Michelle Williams does a great job portraying the determined mother who is ready to take on the Getty family to save her son.",1
" Mulligan is spot-on, the rest hovers between solid and forgettable.",1
 There's no reason for you to see Under the Eiffel Tower unless you enjoy being tortured for 87 minutes.,0
" Evil Dead owes everything to its predecessor, and [director Fede] Alvarez never tries to hide that fact, even when his movie feels painfully redundant.",0
" For every privileged moment (mother and daughter dancing in a yard of screen-like sheets hanging in the breeze), there's a death or sociopathic act that says movies can ruin your life.",0
" Lacking the psychological intimacy afforded by the page, Daniel Alfredson's film won't inspire better than a shrug from audiences.",0
 Resurgence inexplicably over-complicates a simple entertainment equation by stuffing too many unnecessary old and new characters (plus many inconsequential sidekicks) into all available gaps.,0
" Preserves much of the novel's intricacy and human drama, perhaps due to Salman Rushdie's involvement as co-screenwriter, even if it remains singularly unremarkable from a cinematic perspective.",0
" Directors John Requa and Glenn Ficarra, who wrote the wickedly hilarious Bad Santa, assume a mocking tone that falls flat. They aspire for a cleverly offbeat vibe, but it feels forced and calculated.",0
" Ozon manages to keep the tale just this side of crazed but convincing in the film's first half. Thereafter, he relies too much on the old standby of dream sequences and the drama tips into melodrama.",0
" [Craig] Gillespie's film is a hilarious, heartrending masterpiece -- a comedy, tragedy and drama of Shakespearean proportions with teased hair and sequins.",1
" Amy Berg's deeply sympathetic documentary on Janis Joplin -- a singer whose shredded wail tapped reservoirs of pain -- gets so much right, it feels like a major act of cultural excavation. ",1
